    0.13747E+03    0.45016E+00   -0.25624E+02
    0.26907E+03   -0.90602E+02   -0.36182E+02
    0.15472E+03   -0.41318E+02   -0.31922E+02
    0.51359E+02   -0.47583E+01    0.75187E+01
    0.77236E+01   -0.66620E+01   -0.58076E+02
    0.88222E+02   -0.55574E+01   -0.25382E+02
    0.23070E+02   -0.32382E+02   -0.57490E+02
    0.18037E+03   -0.22305E+02   -0.32191E+02
    0.13461E+02   -0.12132E+02   -0.51025E+02
    0.13293E+03   -0.27961E+01   -0.21288E+02
    0.71998E+02   -0.14300E+02    0.29659E-01
    0.12447E+03   -0.28335E+03   -0.42030E+02
    0.57236E+03   -0.27528E+03   -0.37633E+02
    0.91500E+02   -0.95232E+01   -0.16713E+02
    0.79622E+02   -0.10022E+02    0.49512E+02
    0.29473E+03   -0.11386E+03   -0.36875E+02
   -0.83553E+01   -0.36206E+01   -0.53656E+02
    0.84004E+01   -0.72207E+01   -0.58912E+02
   -0.89973E+02   -0.18139E+02   -0.51882E+02
    0.48610E+02   -0.23831E+02   -0.53554E+02
    0.64235E+03   -0.93070E+02   -0.36773E+02
   -0.43197E+02   -0.28866E+02   -0.53744E+02
    0.74459E+02   -0.21215E+02   -0.10629E+02
    0.66958E+02   -0.11204E+02   -0.31396E+02
    0.13496E+03   -0.14586E+01   -0.24120E+02
    0.80549E+02   -0.84828E+01    0.45790E+02
    0.15784E+03   -0.14898E+02   -0.30298E+02
    0.16245E+02   -0.75351E+01   -0.28727E+02
    0.87426E+02   -0.60949E+01   -0.18310E+02
    0.76180E+02   -0.18538E+02    0.14843E+00
   -0.44403E+02   -0.87202E+01   -0.53908E+02
    0.80705E+02   -0.11811E+02    0.37445E+02
    0.36918E+02   -0.10482E+02   -0.42075E+02
    0.60541E+03   -0.27782E+03   -0.37528E+02
    0.62488E+02   -0.80334E+01   -0.51742E+02
    0.45179E+02   -0.95545E+01   -0.47379E+02
    0.54073E+03   -0.99802E+02   -0.36762E+02
    0.10870E+03   -0.10160E+02   -0.28466E+02
    0.22162E+03   -0.14185E+02   -0.33481E+02
    0.11143E+03   -0.63611E+01   -0.34300E+02
    0.68098E+02   -0.98430E+01   -0.26249E+02
    0.10509E+03   -0.21129E+02   -0.21832E+02
    0.20498E+03   -0.16845E+03   -0.39369E+02
   -0.19931E+03   -0.55851E+02   -0.49431E+02
    0.41273E+03   -0.46702E+02   -0.36220E+02
    0.11195E+03   -0.11059E+02   -0.34318E+02
   -0.24217E+01   -0.74491E+02   -0.50254E+02
    0.16380E+03   -0.33616E+03   -0.41304E+02
    0.79422E+02   -0.13769E+02    0.27929E+02
    0.28379E+02   -0.34590E+03   -0.43754E+02
    0.90501E+02   -0.11217E+02   -0.54268E+01
    0.80642E+02   -0.23614E+03   -0.42889E+02
    0.14342E+03   -0.76422E+02   -0.34398E+02
    0.25731E+02   -0.64597E+02   -0.49743E+02
    0.29026E+02   -0.58363E+02   -0.49670E+02
    0.41162E+02   -0.19175E+02   -0.63089E+02
    0.83210E+01   -0.13072E+02   -0.58444E+02
   -0.18680E+03   -0.62688E+02   -0.49560E+02
   -0.10556E+03   -0.19016E+03   -0.47028E+02
   -0.82492E+02   -0.10396E+03   -0.49075E+02
    0.16230E+03   -0.70738E+02   -0.33978E+02
    0.13915E+03    0.15626E+00   -0.26172E+02
   -0.96539E+02   -0.15748E+02   -0.51669E+02
    0.31054E+03   -0.29831E+03   -0.39287E+02
    0.84771E+02   -0.92189E+01    0.15907E+02
    0.95489E+02   -0.30448E+03   -0.42681E+02
    0.75947E+02   -0.24267E+02   -0.13279E+02
   -0.44459E+01   -0.55898E+01   -0.53509E+02
    0.22812E+03   -0.20745E+02   -0.33818E+02
    0.20709E+03   -0.27100E+03   -0.40514E+02
    0.68069E+02   -0.13141E+02   -0.20952E+02
    0.54173E+02   -0.10410E+02   -0.39773E+02
   -0.52025E+02   -0.15533E+03   -0.47017E+02
   -0.12344E+03   -0.18308E+02   -0.50986E+02
    0.64788E+02   -0.61880E+01   -0.56401E+02
    0.10970E+03   -0.11625E+02   -0.32362E+02
   -0.85598E+02   -0.50457E+02   -0.51097E+02
    0.10466E+02   -0.13851E+02   -0.57071E+02
    0.19048E+02   -0.13086E+02   -0.41449E+02
    0.48985E+02   -0.27191E+02   -0.50248E+02
   -0.25240E+03   -0.46537E+02   -0.49036E+02
    0.11948E+02   -0.26897E+02   -0.58212E+02
    0.58432E+02   -0.98742E+01   -0.43823E+02
    0.31381E+02   -0.96478E+02   -0.45872E+02
    0.18046E+03   -0.16120E+02   -0.31679E+02
    0.11623E+03   -0.97935E+01   -0.33969E+02
    0.64603E+00   -0.25580E+03   -0.44532E+02
    0.23784E+02   -0.14281E+03   -0.44935E+02
    0.34887E+01   -0.17349E+03   -0.45250E+02
    0.56464E+02   -0.98049E+02   -0.42983E+02
    0.41552E+02   -0.11896E+03   -0.44317E+02
    0.16927E+02   -0.12294E+02   -0.43480E+02
    0.11246E+03   -0.55316E+01   -0.36539E+02
    0.12102E+03   -0.68390E+01   -0.16879E+02
    0.10137E+03   -0.11490E+02   -0.18478E+02
    0.10408E+03   -0.94632E+01   -0.16965E+02
    0.56350E+03   -0.11791E+03   -0.36815E+02
    0.50662E+02   -0.66453E+01   -0.63912E+01
   -0.53259E+01   -0.32944E+02   -0.56417E+02
    0.10551E+03   -0.10665E+02   -0.22186E+02
   -0.10134E+03   -0.13774E+03   -0.48163E+02
    0.75527E+01   -0.33999E+02   -0.56897E+02
    0.70435E+02   -0.18039E+02   -0.14082E+02
    0.13020E+03   -0.91940E+02   -0.36648E+02
    0.13251E+03   -0.71418E+02   -0.34239E+02
   -0.15109E+03   -0.30343E+02   -0.50269E+02
    0.10189E+03   -0.25705E+02   -0.18398E+02
   -0.36285E+02   -0.17034E+03   -0.46341E+02
    0.57151E+02   -0.10939E+02   -0.41525E+02
    0.30409E+02   -0.11928E+02   -0.38494E+02
   -0.55081E+02   -0.18529E+02   -0.53289E+02
    0.63718E+02   -0.11520E+02   -0.42473E+02
    0.15702E+02   -0.33439E+02   -0.57075E+02
   -0.20379E+03   -0.23245E+03   -0.47216E+02
    0.66740E+02   -0.14964E+02   -0.26086E+02
    0.68940E+02   -0.23457E+02   -0.22082E+02
    0.65662E+02   -0.68076E+01   -0.54712E+02
    0.44166E+02   -0.19894E+03   -0.43759E+02
    0.61960E+02   -0.28812E+03   -0.43281E+02
   -0.19737E+03   -0.30544E+03   -0.46771E+02
    0.33208E+02   -0.30409E+02   -0.57187E+02
    0.15052E+02   -0.13454E+02   -0.48239E+02
    0.42227E+03   -0.12552E+03   -0.37010E+02
    0.49700E+03   -0.26206E+03   -0.37843E+02
    0.44192E+02   -0.10458E+02   -0.54404E+02
    0.77137E+02   -0.83382E+01    0.71595E+02
    0.13658E+03    0.15769E+01   -0.25234E+02
    0.59067E+02   -0.66613E+01   -0.35087E+02
    0.53246E+02   -0.11735E+02   -0.44720E+02
   -0.20529E+02   -0.20966E+03   -0.45335E+02
   -0.11928E+03   -0.34429E+03   -0.45758E+02
    0.42139E+01   -0.80080E+02   -0.49399E+02
   -0.17859E+01   -0.28955E+03   -0.44390E+02
    0.12202E+03   -0.77026E+01   -0.16477E+02
    0.31191E+02   -0.91229E+01   -0.20979E+02
    0.14727E+03   -0.60373E-01   -0.28305E+02
    0.26864E+02   -0.12591E+02   -0.38794E+02
    0.73791E+02   -0.27450E+02   -0.21112E+02
    0.94961E+02   -0.10897E+02   -0.16430E+02
    0.47609E+02   -0.99962E+01   -0.44742E+02
    0.28413E+02   -0.11298E+02   -0.35583E+02
    0.58280E+02   -0.60468E+01   -0.28149E+02
    0.37611E+02   -0.31391E+02   -0.56136E+02
   -0.24779E+03   -0.67154E+02   -0.48931E+02
   -0.49255E+02   -0.34592E+02   -0.53083E+02
    0.55635E+02   -0.10164E+02   -0.40793E+02
   -0.38404E+02   -0.13029E+02   -0.54334E+02
    0.69312E+03   -0.12813E+03   -0.36883E+02
    0.41603E+03   -0.10253E+03   -0.36697E+02
   -0.16101E+02   -0.25553E+01   -0.54380E+02
    0.57672E+02   -0.25470E+03   -0.43471E+02
    0.91697E+02   -0.13087E+02   -0.56214E+01
    0.71392E+02   -0.77400E+01    0.18684E+02
    0.87102E+02   -0.12537E+02    0.92607E+01
    0.14261E+03   -0.88682E+02   -0.36243E+02
    0.41150E+02   -0.11014E+02   -0.55136E+02
    0.51289E+02   -0.11199E+02   -0.45551E+02
    0.99029E+02   -0.52791E+01   -0.12661E+02
    0.19991E+02   -0.10022E+02   -0.25880E+02
    0.12967E+02   -0.13143E+03   -0.45857E+02
   -0.13704E+01   -0.13029E+03   -0.46381E+02
   -0.44506E+02   -0.21079E+02   -0.53881E+02
    0.81682E+02   -0.27691E+02   -0.13353E+02
    0.19615E+02   -0.72677E+01   -0.18225E+02
   -0.49637E+03   -0.16921E+03   -0.48080E+02
    0.22009E+03   -0.36572E+03   -0.40223E+02
    0.11349E+03   -0.12565E+02   -0.34958E+02
    0.29890E+02   -0.11020E+03   -0.45313E+02
    0.20620E+02   -0.35251E+02   -0.56795E+02
    0.80769E+01   -0.11094E+02   -0.59123E+02
    0.26619E+01   -0.19888E+03   -0.44893E+02
   -0.19011E+02   -0.40152E+02   -0.54680E+02
   -0.35948E+03   -0.82413E+02   -0.48489E+02
    0.13738E+03   -0.79496E+01   -0.26218E+02
    0.63692E+01   -0.14321E+02   -0.59269E+02
    0.42526E+02   -0.99042E+01   -0.52950E+02
    0.19746E+03   -0.86807E+02   -0.36025E+02
    0.50516E+02   -0.53517E+01    0.22445E+02
   -0.54024E+01   -0.80507E+01   -0.55211E+02
   -0.47303E+02   -0.43963E+02   -0.52598E+02
    0.13225E+03   -0.62617E+02   -0.32638E+02
   -0.92144E+02   -0.33069E+02   -0.51603E+02
    0.49923E+02   -0.12491E+02   -0.51979E+02
   -0.15318E+03   -0.24730E+03   -0.46770E+02
    0.80528E+02   -0.16018E+02    0.17061E+02
    0.66683E+02   -0.77147E+02   -0.41030E+02
   -0.46779E+02   -0.13516E+03   -0.47599E+02
    0.59663E+02   -0.13671E+02   -0.41009E+02
    0.37234E+03   -0.30687E+03   -0.38765E+02
    0.66781E+03   -0.26440E+03   -0.37336E+02
    0.45757E+02   -0.29559E+02   -0.52349E+02
   -0.30940E+03   -0.87825E+02   -0.48592E+02
    0.25424E+02   -0.21262E+03   -0.44297E+02
    0.19055E+02   -0.62786E+02   -0.50579E+02
    0.10302E+03   -0.99289E+02   -0.38936E+02
    0.90797E+02   -0.81719E+01   -0.21482E+02
   -0.11760E+03   -0.31130E+03   -0.46085E+02
   -0.38966E+02   -0.17756E+02   -0.54232E+02
    0.17509E+03   -0.15995E+03   -0.39703E+02
    0.22376E+02   -0.16341E+03   -0.44695E+02
   -0.31035E+03   -0.26259E+03   -0.47571E+02
    0.12299E+03   -0.22716E+02   -0.30424E+02
    0.21200E+02   -0.90657E+02   -0.46969E+02
    0.13251E+03   -0.14480E+01   -0.20878E+02
    0.39697E+02   -0.28724E+02   -0.56238E+02
    0.16670E+02   -0.10486E+02   -0.36847E+02
    0.50954E+02   -0.94706E+01   -0.34958E+02
    0.33326E+03   -0.69264E+02   -0.36070E+02
   -0.98140E+01   -0.81771E+00   -0.53342E+02
    0.42863E+02   -0.20333E+02   -0.61595E+02
   -0.14631E+02   -0.13985E+03   -0.46759E+02
    0.10251E+03   -0.13236E+02   -0.21320E+02
    0.89684E+02   -0.20350E+02   -0.26564E+00
    0.18337E+03   -0.95757E+02   -0.36245E+02
   -0.48912E+03   -0.20070E+03   -0.47972E+02
    0.58947E+02   -0.32438E+02   -0.40859E+02
    0.39993E+03   -0.32165E+03   -0.38570E+02
    0.29773E+02   -0.33336E+02   -0.56868E+02
   -0.11230E+03   -0.41490E+02   -0.50847E+02
    0.40354E+02   -0.13604E+03   -0.44296E+02
   -0.38255E+02   -0.46807E+02   -0.52851E+02
    0.11215E+03   -0.20817E+02   -0.28898E+02
   -0.25487E+02   -0.26619E+01   -0.54534E+02
   -0.11267E+03   -0.17294E+02   -0.51187E+02
    0.80067E+02   -0.31447E+02   -0.21199E+02
   -0.14414E+03   -0.22105E+03   -0.46951E+02
    0.11330E+03   -0.46046E+02   -0.28755E+02
   -0.10504E+03   -0.21673E+02   -0.51406E+02
    0.35919E+01   -0.35168E+02   -0.56699E+02
    0.15489E+03   -0.96417E+02   -0.36414E+02
   -0.14257E+03   -0.22361E+02   -0.50517E+02
   -0.90352E+01   -0.11984E+02   -0.56705E+02
    0.21799E+03   -0.18126E+03   -0.39277E+02
    0.94445E+02   -0.33045E+02   -0.19317E+02
   -0.55961E+01   -0.37500E+01   -0.52793E+02
    0.68319E+02   -0.93341E+02   -0.41778E+02
    0.54822E+02   -0.11255E+03   -0.43427E+02
    0.85001E+02   -0.27014E+02   -0.11518E+02
    0.40986E+03   -0.65598E+02   -0.36405E+02
   -0.19463E+03   -0.34441E+03   -0.46467E+02
   -0.18498E+03   -0.90616E+02   -0.49107E+02
    0.13640E+03   -0.12974E+01   -0.24900E+02
    0.16800E+03   -0.20885E+02   -0.31506E+02
    0.66157E+02   -0.22450E+02   -0.26672E+02
    0.50187E+03   -0.29243E+03   -0.37961E+02
    0.38184E+02   -0.52367E+02   -0.48980E+02
    0.40558E+02   -0.65473E+02   -0.46595E+02
    0.10547E+03   -0.24141E+02   -0.21465E+02
    0.60538E+02   -0.75901E+02   -0.42119E+02
    0.10904E+03   -0.31500E+02   -0.24185E+02
    0.12783E+03   -0.70596E+01   -0.14854E+02
    0.64773E+02   -0.91146E+01   -0.47414E+02
    0.38072E+02   -0.11440E+02   -0.50646E+02
   -0.15232E+02   -0.16050E+03   -0.45955E+02
    0.88309E+02   -0.15750E+02    0.62197E+01
    0.49813E+02   -0.72899E+01   -0.94949E+01
   -0.42173E+03   -0.30796E+03   -0.47679E+02
    0.20730E+02   -0.77773E+01   -0.17893E+02
    0.95211E+02   -0.47119E+02   -0.28708E+02
    0.14081E+03    0.12830E+01   -0.26832E+02
    0.85481E+02   -0.15734E+03   -0.42250E+02
   -0.80809E+01   -0.99046E+01   -0.56185E+02
   -0.25373E+02   -0.11457E+02   -0.55048E+02
    0.33636E+03   -0.32110E+03   -0.39035E+02
    0.11658E+02   -0.36595E+02   -0.56628E+02
    0.11901E+03   -0.45736E+02   -0.29326E+02
    0.16177E+03   -0.22660E+02   -0.31294E+02
    0.36049E+02   -0.58258E+02   -0.48744E+02
    0.11517E+03   -0.87088E+01   -0.35571E+02
    0.74029E+02   -0.16967E+03   -0.42849E+02
    0.47977E+02   -0.11735E+02   -0.53748E+02
    0.70192E+02   -0.82810E+01   -0.48635E+01
   -0.41709E+03   -0.34584E+03   -0.47546E+02
   -0.37165E+03   -0.10282E+03   -0.48348E+02
    0.65182E+02   -0.10819E+02   -0.39849E+02
   -0.24435E+02   -0.23823E+03   -0.45105E+02
   -0.10933E+03   -0.54394E+02   -0.50514E+02
    0.11827E+03   -0.91756E+01   -0.31218E+02
    0.28639E+03   -0.19076E+02   -0.34872E+02
   -0.49086E+02   -0.17697E+02   -0.53561E+02
   -0.22588E+03   -0.73832E+02   -0.49013E+02
    0.11567E+03   -0.11858E+02   -0.34751E+02
    0.59775E+02   -0.20438E+02   -0.38322E+02
    0.63703E+02   -0.61922E+01   -0.56092E+02
    0.71346E+02   -0.20883E+02   -0.15002E+02
    0.11112E+03   -0.79565E+01   -0.33418E+02
    0.97892E+02   -0.34450E+03   -0.42612E+02
    0.79048E+02   -0.99816E+02   -0.41018E+02
   -0.47445E+03   -0.14931E+02   -0.48360E+02
   -0.30644E+03   -0.11297E+03   -0.48405E+02
   -0.26830E+03   -0.30681E+03   -0.47155E+02
    0.74942E+02   -0.16485E+02    0.20065E+01
    0.60146E+03   -0.13329E+02   -0.36599E+02
   -0.44714E+03   -0.28693E+02   -0.48402E+02
   -0.40755E+02   -0.19411E+03   -0.45937E+02
    0.72309E+02   -0.16318E+02   -0.32175E+01
    0.57424E+03   -0.27617E+02   -0.36566E+02
    0.42636E+01   -0.69833E+01   -0.55489E+02
    0.10138E+03   -0.83265E+01   -0.13064E+02
    0.79911E+02   -0.72846E+01    0.53354E+02
   -0.21927E+03   -0.95351E+02   -0.48806E+02
    0.67355E+02   -0.84778E+01   -0.37985E+02
   -0.74569E+02   -0.34678E+02   -0.52083E+02
   -0.30382E+03   -0.29352E+03   -0.47340E+02
    0.12431E+03   -0.50463E+02   -0.30489E+02
   -0.74290E+02   -0.12235E+03   -0.48405E+02
    0.29077E+03   -0.29874E+02   -0.35101E+02
   -0.40587E+03   -0.10903E+03   -0.48309E+02
    0.50026E+03   -0.10551E+02   -0.36405E+02
   -0.14248E+02   -0.20908E+01   -0.54183E+02
    0.12449E+03   -0.10055E+03   -0.37854E+02
    0.89282E+02   -0.55241E+01   -0.28723E+02
    0.13074E+03   -0.42156E+02   -0.30260E+02
    0.99965E+02   -0.58451E+02   -0.32760E+02
    0.31320E+03   -0.10133E+03   -0.36726E+02
    0.10089E+03   -0.28993E+02   -0.18951E+02
    0.57537E+02   -0.12903E+02   -0.43221E+02
    0.21179E+03   -0.94451E+02   -0.36222E+02
    0.56460E+02   -0.66722E+01   -0.29081E+02
   -0.14059E+03   -0.17573E+03   -0.47594E+02
   -0.23487E+02   -0.44414E+02   -0.53818E+02
    0.67722E+02   -0.17487E+02   -0.21371E+02
    0.77870E+02   -0.99150E+01    0.57780E+02
    0.63129E+02   -0.90213E+01   -0.50008E+02
    0.71375E+01   -0.29004E+02   -0.57874E+02
   -0.10334E+01   -0.10566E+02   -0.57844E+02
    0.10975E+03   -0.58153E+01   -0.21572E+02
    0.19422E+03   -0.24771E+02   -0.32885E+02
    0.12628E+03   -0.57944E+01   -0.74139E+01
    0.87613E+02   -0.96636E+01    0.80327E+00
    0.64082E+02   -0.14606E+02   -0.33162E+02
    0.54522E+02   -0.31811E+02   -0.44130E+02
   -0.23498E+03   -0.28697E+03   -0.47005E+02
    0.57231E+02   -0.60166E+01   -0.26549E+02
    0.36542E+02   -0.74715E+02   -0.46936E+02
   -0.23850E+03   -0.34253E+02   -0.49200E+02
    0.99650E+02   -0.11392E+02   -0.17923E+02
    0.45196E+01   -0.12874E+02   -0.59605E+02
    0.18617E+03   -0.26991E+02   -0.32638E+02
   -0.66066E+02   -0.38220E+02   -0.52296E+02
   -0.81726E+01   -0.13898E+01   -0.53023E+02
    0.69897E+02   -0.26972E+02   -0.24430E+02
    0.12468E+03   -0.57562E+01   -0.48909E+01
   -0.19710E+03   -0.10177E+03   -0.48852E+02
    0.28180E+02   -0.97045E+01   -0.21502E+02
    0.57974E+02   -0.83714E+01   -0.40304E+02
    0.69348E+03   -0.24469E+03   -0.37246E+02
    0.70997E+02   -0.11032E+02    0.22051E+01
   -0.59783E+02   -0.23650E+02   -0.52900E+02
   -0.18120E+02   -0.12020E+01   -0.54474E+02
    0.35114E+03   -0.78231E+02   -0.36226E+02
    0.13735E+03   -0.25511E+01   -0.25403E+02
   -0.17513E+02   -0.85379E+02   -0.49776E+02
    0.10461E+03   -0.79061E+01   -0.91271E+01
    0.10492E+03   -0.12721E+02   -0.23461E+02
    0.53151E+02   -0.28125E+02   -0.47307E+02
    0.63028E+02   -0.12882E+02   -0.39486E+02
   -0.87221E+01   -0.36594E+03   -0.44277E+02
    0.75589E+02   -0.83514E+01    0.71480E+02
    0.30235E+03   -0.47900E+01   -0.35074E+02
   -0.43913E+02   -0.34563E+03   -0.44801E+02
    0.85799E+02   -0.10148E+02    0.93959E+01
    0.13483E+03   -0.36454E+03   -0.42019E+02
    0.99698E+02   -0.60198E+01   -0.10120E+02
    0.23723E+03   -0.17248E+02   -0.34006E+02
    0.62903E+02   -0.68032E+01   -0.53874E+02
    0.54509E+03   -0.34170E+03   -0.37910E+02
    0.75507E+02   -0.31270E+02   -0.23234E+02
    0.82216E+02   -0.84648E+01    0.33402E+02
    0.15406E+03   -0.55339E+02   -0.32714E+02
   -0.91993E+01   -0.31976E+02   -0.56204E+02
   -0.11512E+03   -0.14967E+03   -0.48034E+02
    0.12472E+03   -0.25301E+03   -0.41879E+02
    0.86725E+02   -0.14214E+02    0.11363E+02
    0.11867E+03   -0.75714E+01   -0.25619E+02
    0.18468E+03   -0.17395E+03   -0.39727E+02
   -0.14230E+02   -0.10667E+03   -0.47928E+02
    0.60911E+02   -0.29704E+02   -0.37184E+02
   -0.36579E+02   -0.30217E+02   -0.54143E+02
    0.94088E+02   -0.12832E+02   -0.94450E+01
    0.18821E+02   -0.93045E+01   -0.26318E+02
   -0.39567E+03   -0.28415E+03   -0.47661E+02
    0.14709E+03   -0.23690E+01   -0.28291E+02
    0.99738E+02   -0.50411E+02   -0.29270E+02
    0.28738E+02   -0.73733E+02   -0.47982E+02
    0.25664E+03   -0.41205E+02   -0.34722E+02
    0.46305E+02   -0.22575E+02   -0.56794E+02
    0.24607E+03   -0.23177E+02   -0.34255E+02
   -0.25430E+01   -0.10036E+02   -0.57232E+02
    0.11644E+02   -0.69737E+01   -0.53544E+02
    0.89721E+02   -0.32591E+02   -0.18647E+02
    0.88508E+02   -0.11294E+02    0.36314E+00
    0.18637E+03   -0.21377E+03   -0.40301E+02
    0.15246E+03   -0.42115E+00   -0.29083E+02
   -0.27779E+02   -0.84370E+02   -0.50013E+02
   -0.65548E+02   -0.20316E+03   -0.46262E+02
    0.70827E+02   -0.83445E+02   -0.40643E+02
   -0.55127E+02   -0.50765E+02   -0.51989E+02
    0.15170E+03   -0.21149E+02   -0.30695E+02
    0.14988E+03    0.10459E+01   -0.28696E+02
   -0.13032E+03   -0.26136E+02   -0.50695E+02
   -0.53141E+02   -0.10528E+03   -0.48922E+02
    0.53477E+02   -0.61231E+01   -0.24721E+02
    0.10709E+03   -0.98854E+01   -0.25002E+02
    0.24565E+03   -0.26827E+01   -0.34118E+02
   -0.96385E+02   -0.58295E+02   -0.50655E+02
   -0.26082E+03   -0.22893E+03   -0.47539E+02
    0.72688E+02   -0.82052E+01    0.40623E+02
    0.79063E+02   -0.18530E+02    0.38478E+01
    0.27314E+02   -0.24097E+03   -0.44037E+02
    0.14791E+02   -0.29169E+02   -0.58088E+02
    0.90790E+02   -0.15380E+02    0.77112E+00
    0.60973E+02   -0.12502E+02   -0.41794E+02
    0.33448E+03   -0.11237E+03   -0.36797E+02
   -0.16872E+02   -0.12834E+02   -0.55876E+02
   -0.16185E+02   -0.48628E+01   -0.54796E+02
    0.10377E+03   -0.59023E+01    0.12070E+02
    0.89668E+02   -0.76374E+01   -0.20475E+02
   -0.21511E+03   -0.58880E+02   -0.49282E+02
    0.73692E+02   -0.72592E+01    0.63810E+02
    0.94169E+02   -0.94672E+01   -0.19874E+02
    0.27817E+02   -0.71027E+01   -0.11874E+02
    0.10646E+03   -0.60254E+01    0.61232E+01
   -0.26821E+03   -0.34660E+03   -0.46947E+02
    0.84954E+02   -0.78363E+01    0.54472E+01
    0.10400E+03   -0.32228E+02   -0.22412E+02
    0.32276E+02   -0.26904E+02   -0.59519E+02
    0.14846E+03   -0.61625E+02   -0.32926E+02
    0.21426E+02   -0.69972E+01   -0.19860E+02
    0.17307E+03   -0.25320E+02   -0.31952E+02
    0.10733E+03   -0.19149E+03   -0.42205E+02
    0.66917E+02   -0.29949E+02   -0.30211E+02
    0.27411E+01   -0.92214E+01   -0.58365E+02
    0.10756E+03   -0.54082E+01    0.56416E+00
    0.22563E+03   -0.86907E+02   -0.36076E+02
    0.77765E+02   -0.72376E+01    0.74475E+02
    0.10981E+01   -0.39471E+02   -0.55696E+02
    0.19318E+03   -0.12890E+02   -0.32522E+02
    0.20084E+03   -0.31191E+02   -0.33261E+02
    0.15209E+02   -0.97740E+01   -0.40995E+02
   -0.13406E+02   -0.73745E+00   -0.53884E+02
   -0.14390E+02   -0.59211E+01   -0.54829E+02
   -0.15812E+03   -0.36460E+03   -0.46113E+02
    0.28911E+03   -0.36754E+03   -0.39470E+02
    0.70394E+02   -0.13066E+02   -0.88946E+01
    0.13413E+03   -0.28770E+01   -0.22601E+02
    0.42433E+02   -0.84775E+01   -0.35018E+02
    0.17689E+02   -0.94729E+01   -0.29051E+02
    0.83246E+02   -0.16093E+02    0.14116E+02
    0.39609E+03   -0.33652E+02   -0.36060E+02
   -0.53567E+03   -0.18530E+02   -0.48287E+02
    0.10708E+03   -0.23787E+03   -0.42350E+02
    0.11913E+03   -0.23204E+02   -0.30046E+02
    0.11943E+03   -0.21080E+03   -0.41861E+02
    0.43276E+02   -0.23000E+02   -0.58175E+02
    0.66190E+03   -0.17854E+02   -0.36663E+02
    0.11702E+03   -0.26692E+02   -0.28182E+02
    0.25540E+03   -0.18294E+02   -0.34420E+02
   -0.55003E+02   -0.80622E+02   -0.50218E+02
   -0.42501E+03   -0.93059E+02   -0.48312E+02
    0.63571E+02   -0.36588E+03   -0.43194E+02
    0.31362E+03   -0.79844E+02   -0.36033E+02
    0.72733E+03   -0.12618E+02   -0.36702E+02
    0.49882E+03   -0.61969E+02   -0.36533E+02
    0.44901E+03   -0.13546E+03   -0.37036E+02
    0.66723E+03   -0.29784E+03   -0.37452E+02
