    0.18873E+03   -0.97493E+01    0.43140E+03    0.26349E+01
    0.15281E+02   -0.82575E+01    0.47343E+03    0.26753E+01
   -0.85188E+02   -0.39726E+02    0.43659E+03    0.26401E+01
    0.29170E+02   -0.30814E+03    0.43288E+03    0.26364E+01
   -0.11866E+03   -0.17260E+03    0.43324E+03    0.26367E+01
    0.73816E+02   -0.55038E+01    0.21867E+03    0.23398E+01
    0.18010E+03   -0.26718E+03    0.43278E+03    0.26363E+01
    0.17126E+03   -0.23792E+03    0.43293E+03    0.26364E+01
    0.27565E+03   -0.10590E+03    0.43308E+03    0.26366E+01
    0.18369E+03   -0.11404E+02    0.43076E+03    0.26342E+01
    0.13799E+03   -0.57142E+01    0.37540E+03    0.25745E+01
    0.20251E+02   -0.26467E+02    0.54536E+03    0.27367E+01
   -0.62006E+02   -0.28379E+03    0.43285E+03    0.26363E+01
    0.27366E+03   -0.80190E+02    0.43296E+03    0.26365E+01
    0.16982E+03   -0.88455E+02    0.43575E+03    0.26392E+01
   -0.31561E+02   -0.41263E+02    0.45377E+03    0.26568E+01
    0.69027E+02   -0.20874E+03    0.43356E+03    0.26370E+01
    0.67509E+03   -0.94701E+02    0.43239E+03    0.26359E+01
    0.13658E+03   -0.43089E+01    0.36925E+03    0.25673E+01
    0.17073E+03   -0.75951E+02    0.43536E+03    0.26388E+01
    0.36370E+03   -0.46009E+02    0.43262E+03    0.26361E+01
    0.20517E+02   -0.11755E+02    0.78279E+03    0.28936E+01
    0.16158E+03   -0.40517E+02    0.43216E+03    0.26356E+01
    0.15724E+03   -0.19119E+02    0.42102E+03    0.26243E+01
    0.19969E+03   -0.33734E+03    0.43263E+03    0.26361E+01
    0.14311E+02   -0.74513E+01    0.37656E+03    0.25758E+01
   -0.40580E+02   -0.99052E+01    0.44599E+03    0.26493E+01
    0.12545E+03   -0.52948E+01    0.27940E+03    0.24462E+01
   -0.32135E+02   -0.34447E+02    0.45444E+03    0.26575E+01
    0.11242E+03   -0.90084E+01    0.19699E+03    0.22945E+01
    0.73190E+02   -0.62058E+01    0.22631E+03    0.23547E+01
   -0.97424E+02   -0.10098E+03    0.43467E+03    0.26382E+01
    0.83373E+02   -0.19116E+03    0.43378E+03    0.26373E+01
   -0.23507E+03   -0.24751E+03    0.43261E+03    0.26361E+01
    0.12628E+03   -0.18021E+02    0.35582E+03    0.25512E+01
    0.11714E+02   -0.12248E+02    0.64975E+03    0.28127E+01
    0.17216E+02   -0.26531E+02    0.54128E+03    0.27334E+01
    0.91197E+01   -0.26492E+02    0.54324E+03    0.27350E+01
    0.11056E+03   -0.55358E+01    0.21431E+03    0.23311E+01
    0.37587E+03   -0.33516E+02    0.43259E+03    0.26361E+01
    0.14729E+03   -0.18541E+02    0.41023E+03    0.26130E+01
   -0.23577E+01   -0.29396E+02    0.51788E+03    0.27142E+01
   -0.76978E+01   -0.26398E+01    0.22397E+04    0.33502E+01
    0.31701E+02   -0.10679E+02    0.82216E+03    0.29150E+01
    0.32143E+03   -0.26902E+03    0.43254E+03    0.26360E+01
   -0.37768E+02   -0.30699E+03    0.43283E+03    0.26363E+01
    0.48362E+02   -0.64380E+02    0.45615E+03    0.26591E+01
    0.12366E+03   -0.19254E+02    0.35919E+03    0.25553E+01
   -0.58604E+02   -0.12053E+03    0.43515E+03    0.26386E+01
    0.13747E+03    0.45016E+00    0.37557E+03    0.25747E+01
    0.26907E+03   -0.90602E+02    0.43307E+03    0.26366E+01
    0.15472E+03   -0.41318E+02    0.43249E+03    0.26360E+01
    0.51359E+02   -0.47583E+01    0.28079E+03    0.24484E+01
    0.77236E+01   -0.66620E+01    0.30546E+03    0.24849E+01
    0.88222E+02   -0.55574E+01    0.24652E+03    0.23918E+01
    0.23070E+02   -0.32382E+02    0.51350E+03    0.27105E+01
    0.18037E+03   -0.22305E+02    0.43070E+03    0.26342E+01
    0.13461E+02   -0.12132E+02    0.66270E+03    0.28213E+01
    0.13293E+03   -0.27961E+01    0.36179E+03    0.25585E+01
    0.71998E+02   -0.14300E+02    0.63367E+03    0.28019E+01
    0.12447E+03   -0.28335E+03    0.43286E+03    0.26363E+01
    0.57236E+03   -0.27528E+03    0.43240E+03    0.26359E+01
    0.91500E+02   -0.95232E+01    0.37790E+03    0.25774E+01
    0.79622E+02   -0.10022E+02    0.55120E+03    0.27413E+01
    0.29473E+03   -0.11386E+03    0.43298E+03    0.26365E+01
   -0.83553E+01   -0.36206E+01    0.12280E+04    0.30892E+01
    0.84004E+01   -0.72207E+01    0.34128E+03    0.25331E+01
   -0.89973E+02   -0.18139E+02    0.43477E+03    0.26383E+01
    0.48610E+02   -0.23831E+02    0.54841E+03    0.27391E+01
    0.64235E+03   -0.93070E+02    0.43239E+03    0.26359E+01
   -0.43197E+02   -0.28866E+02    0.45010E+03    0.26533E+01
    0.74459E+02   -0.21215E+02    0.76298E+03    0.28825E+01
    0.66958E+02   -0.11204E+02    0.40490E+03    0.26074E+01
    0.13496E+03   -0.14586E+01    0.36832E+03    0.25662E+01
    0.80549E+02   -0.84828E+01    0.46078E+03    0.26635E+01
    0.15784E+03   -0.14898E+02    0.42176E+03    0.26251E+01
    0.16245E+02   -0.75351E+01    0.49208E+03    0.26920E+01
    0.87426E+02   -0.60949E+01    0.25697E+03    0.24099E+01
    0.76180E+02   -0.18538E+02    0.75410E+03    0.28774E+01
   -0.44403E+02   -0.87202E+01    0.44390E+03    0.26473E+01
    0.80705E+02   -0.11811E+02    0.64501E+03    0.28096E+01
    0.36918E+02   -0.10482E+02    0.80307E+03    0.29048E+01
    0.60541E+03   -0.27782E+03    0.43239E+03    0.26359E+01
    0.62488E+02   -0.80334E+01    0.28680E+03    0.24576E+01
    0.45179E+02   -0.95545E+01    0.81598E+03    0.29117E+01
    0.54073E+03   -0.99802E+02    0.43243E+03    0.26359E+01
    0.10870E+03   -0.10160E+02    0.21280E+03    0.23280E+01
    0.22162E+03   -0.14185E+02    0.43283E+03    0.26363E+01
    0.11143E+03   -0.63611E+01    0.18805E+03    0.22743E+01
    0.68098E+02   -0.98430E+01    0.30473E+03    0.24839E+01
    0.10509E+03   -0.21129E+02    0.44358E+03    0.26470E+01
    0.20498E+03   -0.16845E+03    0.43318E+03    0.26367E+01
   -0.19931E+03   -0.55851E+02    0.43296E+03    0.26364E+01
    0.41273E+03   -0.46702E+02    0.43253E+03    0.26360E+01
    0.11195E+03   -0.11059E+02    0.23082E+03    0.23633E+01
   -0.24217E+01   -0.74491E+02    0.44304E+03    0.26464E+01
    0.16380E+03   -0.33616E+03    0.43269E+03    0.26362E+01
    0.79422E+02   -0.13769E+02    0.75349E+03    0.28771E+01
    0.28379E+02   -0.34590E+03    0.43279E+03    0.26363E+01
    0.90501E+02   -0.11217E+02    0.42453E+03    0.26279E+01
    0.80642E+02   -0.23614E+03    0.43326E+03    0.26367E+01
    0.14342E+03   -0.76422E+02    0.43863E+03    0.26421E+01
    0.25731E+02   -0.64597E+02    0.45313E+03    0.26562E+01
    0.29026E+02   -0.58363E+02    0.45965E+03    0.26624E+01
    0.41162E+02   -0.19175E+02    0.69381E+03    0.28412E+01
