    0.18873E+03   -0.97493E+01    0.14704E-01   -0.18326E+01   -0.53764E+01
    0.15281E+02   -0.82575E+01    0.17858E+03    0.22518E+01    0.14990E+01
   -0.85188E+02   -0.39726E+02    0.10056E-02   -0.29976E+01   -0.74157E+01
    0.29170E+02   -0.30814E+03    0.24135E-04   -0.46174E+01   -0.11143E+02
   -0.11866E+03   -0.17260E+03    0.46176E-04   -0.43356E+01   -0.99533E+01
    0.73816E+02   -0.55038E+01    0.66540E+03    0.28231E+01    0.25807E+01
    0.18010E+03   -0.26718E+03    0.40263E-04   -0.43951E+01   -0.10706E+02
    0.17126E+03   -0.23792E+03    0.40901E-04   -0.43883E+01   -0.10511E+02
    0.27565E+03   -0.10590E+03    0.21974E-03   -0.36581E+01   -0.91054E+01
    0.18369E+03   -0.11404E+02    0.18081E-01   -0.17428E+01   -0.50897E+01
    0.13799E+03   -0.57142E+01    0.33132E+01    0.52025E+00   -0.11318E+01
    0.20251E+02   -0.26467E+02    0.34545E+01    0.53839E+00   -0.19843E+01
   -0.62006E+02   -0.28379E+03    0.25881E-04   -0.45870E+01   -0.11037E+02
    0.27366E+03   -0.80190E+02    0.79852E-04   -0.40977E+01   -0.88847E+01
    0.16982E+03   -0.88455E+02    0.63592E-02   -0.21966E+01   -0.72032E+01
   -0.31561E+02   -0.41263E+02    0.69467E-01   -0.11582E+01   -0.50781E+01
    0.69027E+02   -0.20874E+03    0.13961E-03   -0.38551E+01   -0.98094E+01
    0.67509E+03   -0.94701E+02    0.80484E-07   -0.70943E+01   -0.13693E+02
    0.13658E+03   -0.43089E+01    0.54475E+01    0.73620E+00   -0.69321E+00
    0.17073E+03   -0.75951E+02    0.10292E-01   -0.19875E+01   -0.65132E+01
    0.36370E+03   -0.46009E+02    0.28264E-04   -0.45488E+01   -0.10038E+02
    0.20517E+02   -0.11755E+02    0.13424E+03    0.21279E+01    0.72603E+00
    0.16158E+03   -0.40517E+02    0.96024E-01   -0.10176E+01   -0.47378E+01
    0.15724E+03   -0.19119E+02    0.54821E+00   -0.26105E+00   -0.35488E+01
    0.19969E+03   -0.33734E+03    0.89711E-05   -0.50472E+01   -0.11761E+02
    0.14311E+02   -0.74513E+01    0.14803E+03    0.21703E+01    0.16837E+01
   -0.40580E+02   -0.99052E+01    0.73903E-02   -0.21313E+01   -0.47977E+01
