    0.18873E+03   -0.97493E+01    0.18309E-01   -0.17373E+01   -0.52812E+01
    0.15281E+02   -0.82575E+01    0.99898E+02    0.19996E+01    0.12467E+01
   -0.85188E+02   -0.39726E+02    0.64032E-03   -0.31936E+01   -0.76117E+01
    0.29170E+02   -0.30814E+03    0.23739E-04   -0.46245E+01   -0.11150E+02
   -0.11866E+03   -0.17260E+03    0.40203E-04   -0.43957E+01   -0.10013E+02
    0.73816E+02   -0.55038E+01    0.33515E+03    0.25252E+01    0.22829E+01
    0.18010E+03   -0.26718E+03    0.42296E-04   -0.43737E+01   -0.10685E+02
    0.17126E+03   -0.23792E+03    0.40313E-04   -0.43946E+01   -0.10517E+02
    0.27565E+03   -0.10590E+03    0.24357E-03   -0.36134E+01   -0.90607E+01
    0.18369E+03   -0.11404E+02    0.22562E-01   -0.16466E+01   -0.49935E+01
    0.13799E+03   -0.57142E+01    0.44051E+01    0.64396E+00   -0.10081E+01
    0.20251E+02   -0.26467E+02    0.26221E+01    0.41865E+00   -0.21041E+01
   -0.62006E+02   -0.28379E+03    0.23018E-04   -0.46379E+01   -0.11088E+02
    0.27366E+03   -0.80190E+02    0.89766E-04   -0.40469E+01   -0.88339E+01
    0.16982E+03   -0.88455E+02    0.71737E-02   -0.21443E+01   -0.71508E+01
   -0.31561E+02   -0.41263E+02    0.39408E-01   -0.14044E+01   -0.53243E+01
    0.69027E+02   -0.20874E+03    0.14555E-03   -0.38370E+01   -0.97913E+01
    0.67509E+03   -0.94701E+02    0.87260E-07   -0.70592E+01   -0.13658E+02
    0.13658E+03   -0.43089E+01    0.72903E+01    0.86275E+00   -0.56666E+00
    0.17073E+03   -0.75951E+02    0.12205E-01   -0.19135E+01   -0.64391E+01
    0.36370E+03   -0.46009E+02    0.31468E-04   -0.45021E+01   -0.99911E+01
    0.20517E+02   -0.11755E+02    0.10435E+03    0.20185E+01    0.61666E+00
    0.16158E+03   -0.40517E+02    0.11831E+00   -0.92699E+00   -0.46472E+01
    0.15724E+03   -0.19119E+02    0.69029E+00   -0.16097E+00   -0.34487E+01
    0.19969E+03   -0.33734E+03    0.93376E-05   -0.50298E+01   -0.11743E+02
    0.14311E+02   -0.74513E+01    0.81121E+02    0.19091E+01    0.14225E+01
   -0.40580E+02   -0.99052E+01    0.36231E-02   -0.24409E+01   -0.51073E+01
    0.12545E+03   -0.52948E+01    0.78566E+02    0.18952E+01    0.13608E+01
   -0.32135E+02   -0.34447E+02    0.14437E-01   -0.18405E+01   -0.53175E+01
    0.11242E+03   -0.90084E+01    0.54712E+03    0.27381E+01    0.13483E+01
    0.73190E+02   -0.62058E+01    0.39711E+03    0.25989E+01    0.20906E+01
   -0.97424E+02   -0.10098E+03    0.63252E-03   -0.31989E+01   -0.85317E+01
    0.83373E+02   -0.19116E+03    0.33958E-03   -0.34691E+01   -0.92797E+01
   -0.23507E+03   -0.24751E+03    0.80074E-05   -0.50965E+01   -0.11706E+02
    0.12628E+03   -0.18021E+02    0.83328E+01    0.92079E+00   -0.12989E+01
    0.11714E+02   -0.12248E+02    0.40833E+02    0.16110E+01    0.16037E+00
    0.17216E+02   -0.26531E+02    0.17103E+01    0.23307E+00   -0.22434E+01
    0.91197E+01   -0.26492E+02    0.12820E+01    0.10790E+00   -0.23587E+01
    0.11056E+03   -0.55358E+01    0.42237E+03    0.26257E+01    0.21231E+01
    0.37587E+03   -0.33516E+02    0.25137E-04   -0.45997E+01   -0.99736E+01
    0.14729E+03   -0.18541E+02    0.17600E+01    0.24552E+00   -0.27045E+01
   -0.23577E+01   -0.29396E+02    0.56534E+00   -0.24769E+00   -0.30769E+01
   -0.76978E+01   -0.26398E+01    0.18943E+00   -0.72256E+00   -0.15522E+01
    0.31701E+02   -0.10679E+02    0.11368E+03    0.20557E+01    0.81116E+00
    0.32143E+03   -0.26902E+03    0.58531E-05   -0.52326E+01   -0.11517E+02
   -0.37768E+02   -0.30699E+03    0.23643E-04   -0.46263E+01   -0.11254E+02
    0.48362E+02   -0.64380E+02    0.10036E+00   -0.99844E+00   -0.50125E+01
    0.12366E+03   -0.19254E+02    0.18139E+02    0.12586E+01   -0.11019E+01
   -0.58604E+02   -0.12053E+03    0.48821E-03   -0.33114E+01   -0.85593E+01
    0.13747E+03    0.45016E+00    0.59740E+01    0.77626E+00   -0.44387E+00
    0.26907E+03   -0.90602E+02    0.19286E-03   -0.37148E+01   -0.86931E+01
    0.15472E+03   -0.41318E+02    0.10424E+00   -0.98197E+00   -0.46766E+01
    0.51359E+02   -0.47583E+01    0.60664E+03    0.27829E+01    0.23849E+01
    0.77236E+01   -0.66620E+01    0.38082E+02    0.15807E+01    0.13670E+01
    0.88222E+02   -0.55574E+01    0.52893E+03    0.27234E+01    0.24072E+01
    0.23070E+02   -0.32382E+02    0.29313E+00   -0.53295E+00   -0.28722E+01
    0.18037E+03   -0.22305E+02    0.60226E-01   -0.12202E+01   -0.49540E+01
    0.13461E+02   -0.12132E+02    0.45958E+02    0.16624E+01    0.29940E+00
    0.13293E+03   -0.27961E+01    0.80192E+01    0.90413E+00    0.32847E+00
    0.71998E+02   -0.14300E+02    0.43412E+02    0.16376E+01    0.10949E+00
