    0.18873E+03   -0.97493E+01    0.42905E+03    0.26325E+01
    0.15281E+02   -0.82575E+01    0.46002E+03    0.26628E+01
   -0.85188E+02   -0.39726E+02    0.43501E+03    0.26385E+01
    0.29170E+02   -0.30814E+03    0.43246E+03    0.26359E+01
   -0.11866E+03   -0.17260E+03    0.43262E+03    0.26361E+01
    0.73816E+02   -0.55038E+01    0.35876E+03    0.25548E+01
    0.18010E+03   -0.26718E+03    0.43241E+03    0.26359E+01
    0.17126E+03   -0.23792E+03    0.43243E+03    0.26359E+01
    0.27565E+03   -0.10590E+03    0.43229E+03    0.26358E+01
    0.18369E+03   -0.11404E+02    0.42808E+03    0.26315E+01
    0.13799E+03   -0.57142E+01    0.38704E+03    0.25878E+01
    0.20251E+02   -0.26467E+02    0.49028E+03    0.26904E+01
   -0.62006E+02   -0.28379E+03    0.43247E+03    0.26360E+01
    0.27366E+03   -0.80190E+02    0.43224E+03    0.26357E+01
    0.16982E+03   -0.88455E+02    0.43156E+03    0.26350E+01
   -0.31561E+02   -0.41263E+02    0.44543E+03    0.26488E+01
    0.69027E+02   -0.20874E+03    0.43259E+03    0.26361E+01
    0.67509E+03   -0.94701E+02    0.43236E+03    0.26359E+01
    0.13658E+03   -0.43089E+01    0.38322E+03    0.25834E+01
    0.17073E+03   -0.75951E+02    0.43055E+03    0.26340E+01
    0.36370E+03   -0.46009E+02    0.43235E+03    0.26358E+01
    0.20517E+02   -0.11755E+02    0.51789E+03    0.27142E+01
    0.16158E+03   -0.40517E+02    0.42486E+03    0.26282E+01
    0.15724E+03   -0.19119E+02    0.41565E+03    0.26187E+01
    0.19969E+03   -0.33734E+03    0.43239E+03    0.26359E+01
    0.14311E+02   -0.74513E+01    0.40420E+03    0.26066E+01
   -0.40580E+02   -0.99052E+01    0.44822E+03    0.26515E+01
    0.12545E+03   -0.52948E+01    0.29851E+03    0.24750E+01
   -0.32135E+02   -0.34447E+02    0.44902E+03    0.26523E+01
    0.11242E+03   -0.90084E+01    0.21823E+03    0.23389E+01
    0.73190E+02   -0.62058E+01    0.36951E+03    0.25676E+01
   -0.97424E+02   -0.10098E+03    0.43336E+03    0.26368E+01
    0.83373E+02   -0.19116E+03    0.43260E+03    0.26361E+01
